ลำดับ,ร้าน,วันที่,รหัสสินค้า,บาร์โค้ด,ชื่อสินค้า,รหัสหมวดหมู่,หมวดหมู่,ยอดยกมา,รับเข้า,ขายออก,รับแปร,เบิกแปร,ปรับเพิ่ม,ปรับลด,รับผลิต,เบิกผลิต,สินค้าคงเหลือ,หน่วย,@หน่วย,มูลค่าคงเหลือ,รหัสเหตุผล,เหตุผล
1604,CP Fresh Shop ດອນໜູນ,2025-05-19,2255121230,9921230,ຊິ້ນໝູບົດປົນມັນໝູ 20%,003,ຊີ້ນສົດ,17.7,30.0,17.172,0.0,0.0,0.0,0.0,0.0,0.0,30.527,ກິໂລກຣາມ,79000.0,2411633.0,-,-
1605,CP Fresh Shop ດອນໜູນ,2025-05-19,800000084277,5101820,CP ຊຸດຈຸ່ມພີມ້ຽນ,002,ຜັກປອດສານພິດ,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,"ຊນ,ອັນ",27000.0,162000.0,-,-
1606,CP Fresh Shop ດອນໜູນ,2025-05-19,2255121246,9921246,ຊີ້ນສອງຊັ້ນ,003,ຊີ້ນສົດ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ກິໂລກຣາມ,0.0,0.0,-,-
1607,CP Fresh Shop ດອນໜູນ,2025-05-19,2255121205,9921205,ສັນນອກໝູ,003,ຊີ້ນສົດ,18.23,8.76,11.996,0.0,0.0,0.0,0.0,0.0,0.0,14.994,ກິໂລກຣາມ,89000.0,1334466.0,-,-
1608,CP Fresh Shop ດອນໜູນ,2025-05-19,2255121565,9921565,ເສດຊີ້ນສັນນອກໝູ,003,ຊີ້ນສົດ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ກິໂລກຣາມ,0.0,0.0,-,-
1609,CP Fresh Shop ດອນໜູນ,2025-05-19,800000247064,8859156399962,ແຈ່ວຄຸນນັດ250g,801,ນໍ້າແຈ່ວ,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,"ຊນ,ອັນ",10625.0,276250.0,-,-
1610,CP Fresh Shop ດອນໜູນ,2025-05-19,800000107246,8854698005289,ໂອອີຊິລົດເຂົ້າ,009,ເຄື່ອງດື່ມ,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,"ຊນ,ອັນ",9844.0,511888.0,-,-
1611,CP Fresh Shop ດອນໜູນ,2025-05-19,2255121615,8562551216153,ຊີ້ນສັນຄໍໝູສະໄລ້ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,61.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,ແພັກ,53000.0,3869000.0,-,-
1612,CP Fresh Shop ດອນໜູນ,2025-05-19,800000106734,8852014020558,pfp ເຕົາຮູ້ປາແຜ່ນ500g,007,ອາຫານແຊ່ແຂງ,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,"ຊນ,ອັນ",32250.0,548250.0,-,-
1613,CP Fresh Shop ດອນໜູນ,2025-05-19,800000084489,8859169900308,ແຈ່ວລູກຊີ້ນ (ຝາຂຽວ),010,ເຄື່ອງປຸງ,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,"ຊນ,ອັນ",7917.0,680862.0,-,-
1614,CP Fresh Shop ດອນໜູນ,2025-05-19,2210440043,8562104400435,ເອິກໄກ່ເນື້ອຕິດຫນັງອານາໄມ,014,ໄກ່ແພັກແບັນ,-5.8,0.0,0.0,0.0,0.0,7.799,0.0,0.0,0.0,2.0,ແພັກ,58000.0,116000.0,REACD00001,สินค้าขาด/เกิน จากการตรวจนับ
1615,CP Fresh Shop ດອນໜູນ,2025-05-19,800000084244,25021196,ຜັກດອກຂາວ,002,ຜັກປອດສານພິດ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
1616,CP Fresh Shop ດອນໜູນ,2025-05-19,800000123315,8859313502983,ແປບຊີຕຸກ1225ml,009,ເຄື່ອງດື່ມ,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,"ຊນ,ອັນ",17000.0,782000.0,-,-
1617,CP Fresh Shop ດອນໜູນ,2025-05-19,800000084419,8850124065421,ຊອດແມັກກີ້ 680ກຼາມ,010,ເຄື່ອງປຸງ,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,"ຊນ,ອັນ",19888.0,238656.0,-,-
1618,CP Fresh Shop ດອນໜູນ,2025-05-19,800000234450,04292025,ສະໂພກໄກ່ຖົງ2kg,007,ອາຫານແຊ່ແຂງ,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,"ຊນ,ອັນ",102334.0,1432676.0,-,-
1619,CP Fresh Shop ດອນໜູນ,2025-05-19,800000161895,23012025,ເປັດເປັນໂຕ,007,ອາຫານແຊ່ແຂງ,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,"ຊນ,ອັນ",49375.0,641875.0,-,-
1620,CP Fresh Shop ດອນໜູນ,2025-05-19,2255121205,9921205,ສັນນອກໝູ,003,ຊີ້ນສົດ,27.96,0.0,3.093,0.0,0.0,0.0,0.0,0.0,0.0,24.864,ກິໂລກຣາມ,90000.0,2237760.0,-,-
1621,CP Fresh Shop ດອນໜູນ,2025-05-19,800000102091,0309202456,ເຕົາຫູ້ໄຂ່ ເກດ Aຖົງ10ອັນ,011,ໄກ່ - ໄຂ່,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,"ຊນ,ອັນ",33000.0,693000.0,-,-
1622,CP Fresh Shop ດອນໜູນ,2025-05-19,800000084527,8850100004994,ໝີ່ໄວໄວຊ່ອງ ລົດດັ້ງເດີມ,008,ເຄື່ອງແຫ້ງ,-54.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.0,"ຊນ,ອັນ",3539.0,-208801.0,-,-
1623,CP Fresh Shop ດອນໜູນ,2025-05-19,800000107414,16092024,ເອິກໄກ່ຖົງໃສ2kg,007,ອາຫານແຊ່ແຂງ,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"ຊນ,ອັນ",95834.0,287502.0,-,-
1624,CP Fresh Shop ດອນໜູນ,2025-05-19,800000102119,8858836201205,ເຫັດເຂັມຖົງຂຽວ,804,ເຫັດ-ສາຫຼ່າຍ,116.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,"ຊນ,ອັນ",6400.0,595200.0,-,-
1625,CP Fresh Shop ດອນໜູນ,2025-05-19,800000147722,8850250007357,ແປ້ງນົວກາຖ້ວຍ 500g,010,ເຄື່ອງປຸງ,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,"ຊນ,ອັນ",28380.0,1163580.0,-,-
1626,CP Fresh Shop ດອນໜູນ,2025-05-19,800000101356,8850016635169,TVIຄອມໂບຊີສບັນລວມ 500g,007,ອາຫານແຊ່ແຂງ,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,"ຊນ,ອັນ",50750.0,355250.0,-,-
1627,CP Fresh Shop ດອນໜູນ,2025-05-19,800000084278,8858828509517,ກະແລ້ມກະທິ,012,ອາຫານສຳເລັດຮູບ,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,"ຊນ,ອັນ",8000.0,152000.0,-,-
1628,CP Fresh Shop ດອນໜູນ,2025-05-19,800000107291,8850718819454,ເລ່ລົດດັງເດີມຖົງ,013,ເຂົ້າໜົມ,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,"ຊນ,ອັນ",11313.0,90504.0,-,-
1629,CP Fresh Shop ດອນໜູນ,2025-05-19,800000084489,8859169900308,ແຈ່ວລູກຊີ້ນ (ຝາຂຽວ),010,ເຄື່ອງປຸງ,82.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,"ຊນ,ອັນ",7917.0,625443.0,-,-
1630,CP Fresh Shop ດອນໜູນ,2025-05-19,800000084503,8850464000267,ແປ້ງນົວ250ກຮາມ,010,ເຄື່ອງປຸງ,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,"ຊນ,ອັນ",14577.0,364425.0,-,-
1631,CP Fresh Shop ດອນໜູນ,2025-05-19,800000102119,8858836201205,ເຫັດເຂັມຖົງຂຽວ,804,ເຫັດ-ສາຫຼ່າຍ,167.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,"ຊນ,ອັນ",6400.0,876800.0,-,-
1632,CP Fresh Shop ດອນໜູນ,2025-05-19,800000084392,1010001923,ປາຊາບະຮົມຄວັນ 125ກຼາມ,007,ອາຫານແຊ່ແຂງ,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,"ຊນ,ອັນ",39000.0,858000.0,-,-
1633,CP Fresh Shop ດອນໜູນ,2025-05-19,2255121532,8562551215323,ຊີ້ນໝູສາມຊັ້ນຕັດຕ່ອນ FREEZE 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ແພັກ,47000.0,517000.0,-,-
1634,CP Fresh Shop ດອນໜູນ,2025-05-19,800000190871,8850016635824,tvi ປູອັດນາມິ500g,007,ອາຫານແຊ່ແຂງ,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"ຊນ,ອັນ",39000.0,78000.0,-,-
1635,CP Fresh Shop ດອນໜູນ,2025-05-19,800000106813,8851613200842,ແຜ່ນແປ້ງປໍເປ້ຍແຊ່ແຂງ660g,007,ອາຫານແຊ່ແຂງ,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,"ຊນ,ອັນ",53250.0,372750.0,-,-
1636,CP Fresh Shop ດອນໜູນ,2025-05-19,2255121374,8562551213749,ຊີ້ນສັນຄໍໝູອານາໄມ 1000 ກຣາມ,004,ຊີ້ນອານາໄມ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ຖົງ,0.0,0.0,-,-
1637,CP Fresh Shop ດອນໜູນ,2025-05-19,800000106712,8852014009331,pfpລູກຊີ້ນປາພູເກັດ500g,007,ອາຫານແຊ່ແຂງ,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,"ຊນ,ອັນ",55300.0,774200.0,-,-
1638,CP Fresh Shop ດອນໜູນ,2025-05-19,2255120415,8858984833198,ໄສ້ກອກຫມູ 500g,012,ອາຫານສຳເລັດຮູບ,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,ແພັກ,59000.0,767000.0,-,-
1639,CP Fresh Shop ດອນໜູນ,2025-05-19,800000244109,05122025,ເຕົ້າຫູ້ແຫ້ງເສັ້ນ,008,ເຄື່ອງແຫ້ງ,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,"ຊນ,ອັນ",11250.0,78750.0,-,-
1640,CP Fresh Shop ດອນໜູນ,2025-05-19,800000084294,8850987144370,ມ່າມ່າ ແກງຂຽວຫວານ,012,ອາຫານສຳເລັດຮູບ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
1641,CP Fresh Shop ດອນໜູນ,2025-05-19,2220354302,8850653282238,ໄຂ່ໄກ່ແຕະ 30 ຟອງ ຝາຄອບ-ເບີ 2,011,ໄກ່ - ໄຂ່,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,ແຕະ,75000.0,450000.0,-,-
1642,CP Fresh Shop ດອນໜູນ,2025-05-19,800000247442,8850718803873,ເລ່ກິ່ນກຸ້ງມັງກອນສະໄປຊີກ່ອງ100g,013,ເຂົ້າໜົມ,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,"ຊນ,ອັນ",28875.0,259875.0,-,-
1643,CP Fresh Shop ດອນໜູນ,2025-05-19,800000199404,8850424001730,ຂະໜົມຊີລ້ຽວຊອກໂກແລດສອດໄສ້ຄີມ,013,ເຂົ້າໜົມ,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"ຊນ,ອັນ",11019.0,33057.0,-,-
1644,CP Fresh Shop ດອນໜູນ,2025-05-19,2255120367,8858984832993,ລຸກຊີ້ນແຊບ 500 g,012,ອາຫານສຳເລັດຮູບ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ແພັກ,0.0,0.0,-,-
1645,CP Fresh Shop ດອນໜູນ,2025-05-19,800000103175,8850206010028,ສະອີ້ວຂາວເຫັດຫອມ 700ມລ,010,ເຄື່ອງປຸງ,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,"ຊນ,ອັນ",33000.0,660000.0,-,-
1646,CP Fresh Shop ດອນໜູນ,2025-05-19,800000084491,882093656187,ແຈ່ວສຸກີ້ ແມ່ຂ້ອຍ 500ກຼາມ,803,ແຈ່ວຊີ້ນດາດ - ຊີ້ນຈຸ່ມ,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"ຊນ,ອັນ",27000.0,270000.0,-,-
1647,CP Fresh Shop ດອນໜູນ,2025-05-19,2255120382,8858984833051,ຫມູປີ້ງ 10ໄມ້  550g,012,ອາຫານສຳເລັດຮູບ,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,ແພັກ,52100.0,2761300.0,-,-
1648,CP Fresh Shop ດອນໜູນ,2025-05-19,2255121274,8562551215095,ຊີ້ນສາມຊັ້ນສະໄລ້ອານາໄມ 1000 ກຣາມ,006,ຊີ້ນແພກແບຣນ,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ແພັກ,93000.0,1116000.0,-,-
1649,CP Fresh Shop ດອນໜູນ,2025-05-19,800000103167,8850403201250,ລ້ອນ​ສາຍ​ຜົນ​ຖົ​ງ​ໃຫຍ່​700g,008,ເຄື່ອງແຫ້ງ,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,"ຊນ,ອັນ",59063.0,2657835.0,-,-
1650,CP Fresh Shop ດອນໜູນ,2025-05-19,800000101368,8859228201551,SunValleyປີກໄກ່ກອບດັງເດີມ1kg,007,ອາຫານແຊ່ແຂງ,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,"ຊນ,ອັນ",93300.0,1399500.0,-,-
1651,CP Fresh Shop ດອນໜູນ,2025-05-19,800000084364,-,ເຂົ້າກຳໄກ່ນ້ອຍ 1kg,012,ອາຫານສຳເລັດຮູບ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
1652,CP Fresh Shop ດອນໜູນ,2025-05-19,800000103167,8850403201250,ລ້ອນ​ສາຍ​ຜົນ​ຖົ​ງ​ໃຫຍ່​700g,008,ເຄື່ອງແຫ້ງ,19.0,36.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,46.0,"ຊນ,ອັນ",59063.0,2716898.0,REACD00001,สินค้าขาด/เกิน จากการตรวจนับ
1653,CP Fresh Shop ດອນໜູນ,2025-05-19,800000084264,51434547,ໝາກເຜັດຫວານ,002,ຜັກປອດສານພິດ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
1654,CP Fresh Shop ດອນໜູນ,2025-05-20,800000084330,8850653531480,ຊິກເກັນສະຕິກ,012,ອາຫານສຳເລັດຮູບ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
1655,CP Fresh Shop ດອນໜູນ,2025-05-20,2255121532,8562551215323,ຊີ້ນໝູສາມຊັ້ນຕັດຕ່ອນ FREEZE 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,ແພັກ,46000.0,966000.0,-,-
1656,CP Fresh Shop ດອນໜູນ,2025-05-20,2255121230,9921230,ຊິ້ນໝູບົດປົນມັນໝູ 20%,003,ຊີ້ນສົດ,24.4,20.0,23.279,0.0,0.0,0.0,0.0,0.0,0.0,21.119,ກິໂລກຣາມ,82000.0,1731758.0,-,-
1657,CP Fresh Shop ດອນໜູນ,2025-05-20,2255121204,9921204,ສັນຄໍໝູ,003,ຊີ້ນສົດ,0.0,21.31,10.79,0.0,0.0,0.0,0.0,0.0,0.0,10.52,ກິໂລກຣາມ,95000.0,999400.0,-,-
1658,CP Fresh Shop ດອນໜູນ,2025-05-20,2255121232,9921232,ກະດູກຂ້າງໝູ,003,ຊີ້ນສົດ,0.0,10.76,11.291,0.0,0.0,0.531,0.0,0.0,0.0,0.0,ກິໂລກຣາມ,97000.0,0.0,REACD00001,สินค้าขาด/เกิน จากการตรวจนับ
1659,CP Fresh Shop ດອນໜູນ,2025-05-20,2255120348,8858984832900,ໝູນຸ້ມໝັກນ້ຳມັນງາ 1000g,006,ຊີ້ນແພກແບຣນ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ແພັກ,0.0,0.0,-,-
1660,CP Fresh Shop ດອນໜູນ,2025-05-20,800000084219,20210008,NVນົມສະໄລ້A300ກຼາມ,007,ອາຫານແຊ່ແຂງ,18.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,"ຊນ,ອັນ",31500.0,409500.0,-,-
1661,CP Fresh Shop ດອນໜູນ,2025-05-20,800000199232,8850157400107,ປາມຶກກອບຊົງເຄື່ອງ18g,013,ເຂົ້າໜົມ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"ຊນ,ອັນ",10213.0,10213.0,-,-
1662,CP Fresh Shop ດອນໜູນ,2025-05-20,800000107172,9780201371154,Polar Bear ໝາກຖົວຍິປຸ່ນ Edamame 1kg,007,ອາຫານແຊ່ແຂງ,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,"ຊນ,ອັນ",95000.0,1615000.0,-,-
1663,CP Fresh Shop ດອນໜູນ,2025-05-20,800000151045,03012025,ເຫັດຫອມ100g,804,ເຫັດ-ສາຫຼ່າຍ,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,"ຊນ,ອັນ",19400.0,659600.0,-,-
1664,CP Fresh Shop ດອນໜູນ,2025-05-20,800000106731,8858657101449,AFMໄສ້ກອກໄກ່500g,007,ອາຫານແຊ່ແຂງ,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"ຊນ,ອັນ",46700.0,467000.0,-,-
1665,CP Fresh Shop ດອນໜູນ,2025-05-20,2255121232,9921232,ກະດູກຂ້າງໝູ,003,ຊີ້ນສົດ,0.0,9.56,9.991,0.0,0.0,0.0,0.0,0.0,0.0,-0.431,ກິໂລກຣາມ,97000.0,-41807.0,-,-
1666,CP Fresh Shop ດອນໜູນ,2025-05-20,2220354305,-,ໄຂ່ໄກ່ແຕະ 30 ໜ່ວຍ ຝາຄອບ-ເບີ 5,011,ໄກ່ - ໄຂ່,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ແຕະ,0.0,0.0,-,-
1667,CP Fresh Shop ດອນໜູນ,2025-05-20,800000101378,85620888883,NVນົມໝູສະໄລ້A 500g,007,ອາຫານແຊ່ແຂງ,27.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,"ຊນ,ອັນ",52500.0,1102500.0,-,-
1668,CP Fresh Shop ດອນໜູນ,2025-05-20,2255121489,8562551214890,ສາມຊັ້ນໝູສະໄລ້ WRAP FREEZE 250 ກຣາມ,006,ຊີ້ນແພກແບຣນ,23.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,ແພັກ,33000.0,990000.0,-,-
1669,CP Fresh Shop ດອນໜູນ,2025-05-20,2255120402,8858984833075,ໝູນຸ້ມໝັກພິກໄທດຳ 500g,006,ຊີ້ນແພກແບຣນ,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,ແພັກ,35024.0,525360.0,-,-
1670,CP Fresh Shop ດອນໜູນ,2025-05-20,800000141549,8859066014276,ຊອດຫອຍນາງລົມຕຸກ1000g,010,ເຄື່ອງປຸງ,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,"ຊນ,ອັນ",21938.0,153566.0,-,-
1671,CP Fresh Shop ດອນໜູນ,2025-05-20,800000130237,8850016634889,ປູອັດເບັນໂຕະ 500g,007,ອາຫານແຊ່ແຂງ,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,"ຊນ,ອັນ",48500.0,1358000.0,-,-
1672,CP Fresh Shop ດອນໜູນ,2025-05-20,2255121211,9921211,ກະດູກແກງໝູ,003,ຊີ້ນສົດ,18.35,0.0,12.09,0.0,0.0,0.0,0.0,0.0,0.0,6.255,ກິໂລກຣາມ,41000.0,256455.0,-,-
1673,CP Fresh Shop ດອນໜູນ,2025-05-20,800000084331,8850250002864,ຍຳຍຳຈຳໂບ້ ຕົ້ມຍຳກຸ້ງເຂັມຂຸ້ນ,012,ອາຫານສຳເລັດຮູບ,-18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,"ຊນ,ອັນ",3540.0,-84960.0,-,-
1674,CP Fresh Shop ດອນໜູນ,2025-05-20,26020202,8851425210022,ໄກ່ຈໍ້ 500 ກັມ,012,ອາຫານສຳເລັດຮູບ,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,ຖົງ,62200.0,1617200.0,-,-
1675,CP Fresh Shop ດອນໜູນ,2025-05-20,2255121204,9921204,ສັນຄໍໝູ,003,ຊີ້ນສົດ,-0.11,21.05,19.785,0.0,0.0,0.0,0.0,0.0,0.0,1.158,ກິໂລກຣາມ,95000.0,110010.0,-,-
1676,CP Fresh Shop ດອນໜູນ,2025-05-20,800000107248,8850026209244,ປາກະປ໋ອງແປ 125ກ,008,ເຄື່ອງແຫ້ງ,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,"ຊນ,ອັນ",12480.0,848640.0,-,-
1677,CP Fresh Shop ດອນໜູນ,2025-05-20,2255121295,9921295,ຂາຕັ້ງ (ຂາຫລັງໝູ),003,ຊີ້ນສົດ,5.66,12.63,18.599,0.0,0.0,0.0,0.0,0.0,0.0,-0.305,ກິໂລກຣາມ,62000.0,-18910.0,-,-
1678,CP Fresh Shop ດອນໜູນ,2025-05-20,800000084219,20210008,NVນົມສະໄລ້A300ກຼາມ,007,ອາຫານແຊ່ແຂງ,16.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,"ຊນ,ອັນ",31500.0,1039500.0,-,-
1679,CP Fresh Shop ດອນໜູນ,2025-05-20,800000190871,8850016635824,tvi ປູອັດນາມິ500g,007,ອາຫານແຊ່ແຂງ,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"ຊນ,ອັນ",39000.0,78000.0,-,-
1680,CP Fresh Shop ດອນໜູນ,2025-05-20,800000084303,8851055843010,ຮອນດອກແດງນ້ອຍ1kg,007,ອາຫານແຊ່ແຂງ,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,"ຊນ,ອັນ",30900.0,247200.0,-,-
1681,CP Fresh Shop ດອນໜູນ,2025-05-20,800000107690,8851727002059,ປາປີກ້າຖົງ48g,013,ເຂົ້າໜົມ,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,"ຊນ,ອັນ",12542.0,75252.0,-,-
1682,CP Fresh Shop ດອນໜູນ,2025-05-20,800000101352,8852014085144,PFP ເຕົ້າຮູ້ຊີດ500g,007,ອາຫານແຊ່ແຂງ,40.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,"ຊນ,ອັນ",48350.0,1788950.0,-,-
1683,CP Fresh Shop ດອນໜູນ,2025-05-20,800000109611,8851028000631,ໄວຕາມີວງາຂາວ300ml,009,ເຄື່ອງດື່ມ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",8869.0,0.0,-,-
1684,CP Fresh Shop ດອນໜູນ,2025-05-20,800000141350,8850718819485,ເລ່ລົດບາບີຄີວ44g,013,ເຂົ້າໜົມ,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,"ຊນ,ອັນ",11709.0,316143.0,-,-
1685,CP Fresh Shop ດອນໜູນ,2025-05-20,800000155539,10012025,ກ້ຽວ500g,007,ອາຫານແຊ່ແຂງ,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,"ຊນ,ອັນ",18000.0,936000.0,-,-
1686,CP Fresh Shop ດອນໜູນ,2025-05-20,800000106734,8852014020558,pfp ເຕົາຮູ້ປາແຜ່ນ500g,007,ອາຫານແຊ່ແຂງ,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,"ຊນ,ອັນ",32250.0,580500.0,-,-
1687,CP Fresh Shop ດອນໜູນ,2025-05-20,800000101381,20210009,NVເສືອຮ້ອງໄຫ້ແພັກສະໄລ 300g,007,ອາຫານແຊ່ແຂງ,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,"ຊນ,ອັນ",46500.0,604500.0,-,-
1688,CP Fresh Shop ດອນໜູນ,2025-05-20,800000112183,8857122620324,ສະອິວຝາຂຽວຄົວ​ຕະ​ວັນ600g,010,ເຄື່ອງປຸງ,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,"ຊນ,ອັນ",19888.0,119328.0,-,-
1689,CP Fresh Shop ດອນໜູນ,2025-05-20,800000084417,8850038400035,ນໍ້າມັນຫອຍນາງລົມ600ml,010,ເຄື່ອງປຸງ,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,"ຊນ,ອັນ",32063.0,1346646.0,-,-
1690,CP Fresh Shop ດອນໜູນ,2025-05-20,2255121205,9921205,ສັນນອກໝູ,003,ຊີ້ນສົດ,35.17,0.0,3.698,0.0,0.0,0.0,0.0,0.0,0.0,31.475,ກິໂລກຣາມ,90000.0,2832750.0,-,-
1691,CP Fresh Shop ດອນໜູນ,2025-05-20,2255121532,8562551215323,ຊີ້ນໝູສາມຊັ້ນຕັດຕ່ອນ FREEZE 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,ແພັກ,46000.0,690000.0,-,-
1692,CP Fresh Shop ດອນໜູນ,2025-05-20,800000101491,21251863,AROຜັກລວມ1kg,007,ອາຫານແຊ່ແຂງ,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,"ຊນ,ອັນ",36300.0,435600.0,-,-
1693,CP Fresh Shop ດອນໜູນ,2025-05-20,2255121618,8562551216184,ຊີ້ນໝູສາມຊັ້ນຕັດເສັ້ນ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ແພັກ,49000.0,490000.0,-,-
