รหัสสินค้า,ชื่อสินค้า
2255121511,ຊີ້ນສະໂພກໝູອານາໄມ FREEZE 1000 ກຣາມ
2255121512,ຊີ້ນສັນນອກໝູອານາໄມ FREEZE 1000 ກຣາມ
2255121513,ຊີ້ນສັນຄໍໝູອານາໄມ FREEZE 1000 ກຣາມ
2255121514,ຊີ້ນໝູສາມຊັ້ນຕັດເສັ້ນອານາໄມ FREEZE 1000 ກຣາມ
2255121520,ເສດກະດູກໝູ
2255121523,ຊີ້ນບ່າໄຫລ່ໝູອານາໄມ FREEZE 1000 ກຣາມ
2255121524,ໝູບົດປົນມັນ 20% ອານາໄມ FREEZE 1000 ກຣາມ
2255121526,ຊີ້ນບ່າໄຫລ່ໝູສະໄລ้ອານາໄມ FREEZE 500 ກຣາມ
2255121534,ກະດູກຂ້າງໝູອານາໄມ
2255121535,ສັນນອກໝູອານາໄມ
2255121536,ສັນໃນໝູອານາໄມ
2255121539,ໄສ້ຕັນໝູພັນອານາໄມ FREEZE 1000 ກຣາມ
2255121542,ນົມໝູສະໄລ້ WRAP FREEZE 500 ກຣາມ
2255121543,ສາມຊັ້ນໝູ(ແຜ່ນ) ອານາໄມ
2255121565,ເສດຊີ້ນສັນນອກໝູ
2255121566,ເສດກະດູກຂ້າງໝູ
2255121571,ເສດມັນສາມຊັ້ນໝູສະໄລ້
2255121603,ໄສ້ຕັນໝູ WF(TS) 500 ກຣາມ
2255121604,ຊີ້ນໝູບົດອານາໄມ 30% WC(TS) 500 ກຣາມ
2255121605,ໄສ້ຕັນໝູອານາໄມ WC(TS) 500 ກຣາມ
2255121616,ຊີ້ນສັນນອກໝູສະໄລ້ WF(TS) 500 ກຣາມ
2255121617,ນົມໝູສະໄລ້ WF(TS) 500 ກຣາມ
2255121622,ຊີ້ນສັນຄໍໝູສະເຕັກ WF(TS) 500 ກຣາມ
2255121623,ຊີ້ນສັນນອກໝູສະເຕັກ WF(TS) 500 ກຣາມ
2255121624,ຊີ້ນໝູບົດປົນມັນ 10% WF(TS) 500 ກຣາມ
2255121625,ຊີ້ນໝູບົດປົນມັນ 30% WF(TS) 500 ກຣາມ
2255121641,ສາມຊັ້ນໝູຕັດເສັ້ນອານາໄມ
2255121643,ກະດູກສັນຫລັງອານາໄມ
2255121644,ກະດູກຂໍ້ອານາໄມ
2255121645,ກະດູກໃບພາຍອານາໄມ
2255121646,ກະດູກແກງອານາໄມ
2255121663,ຕີນໝູອານາໄມ FREEZE
23001187,"ນ່ອງຕິດສະໂພກ 1,000g"
23003917,ປ໋ອບຄອນໄກ່ກອບ 300g
23003918,ໄກ່ນັກເກັດດາວ 1000g
23003920,ເອິກໄກ່ທອດ 1Kg
23003931,ໄກ່ຫ°່ສາຫລ່າຍ 1000g
23003932,ປ໋ອບຄອນໄກ່ 1000g
23006804,ເປັດ BB
23006805,ເປັດ BB 2kg (F)
23011772,ເນື້ອເປັດບົດ
23021829,ໄສ້ກອກ JUMBO 1440g
23038037,ຂາເປັດ #1 2kg
23038038,ຂາເປັດ 2kg (F)
23041031,ນັກເກັດໄກ່
23041919,ປີກປາຍເປັດ
23048633,ໄກ່ນີວອໍລີນ 200g
23048743,ກົ້ນເປັດ CP
23049712,ໄກ່ຍ້າງເທີຣິຍາກິ 200g
23053131,ນັກເກັດໄກ່ຄຣາດສິກ 200g
23070972,ເປັດຫມັກເກືອພ້ອມປຸງ
23076909,ບັນທ້າຍເປັດຫັ່ນຕ່ອນຫມັກເກືອ
23097377,ເປັດພະໂລ້ປຸງສຸກ  2kg 
23098885,ເປັດຫັ່ນຕ່ອນຫມັກເກືອພ້ອມປຸງ
23103882,ເປັດສົດອະນາໄມ M
23103884,ເປັດສົດອະນາໄມ L
23103886,ເປັດສົດອະນາໄມ XL
23103973,ເຄື່ອງໃນເປັດ
26010725,ໄກ່ໝັກເກືອ
26010726,ໄກ່ໝັກປີ້ງ
26010727,ໄກ່ໝັກຜິກໄທດຳ 1000g
26010730,ໄກ່ຕົ້ມນ້ຳປາ
26020102,ໄກ່ຈໍ້
2DOL250048G61701,ກຸ້ງCTO CP Pacific Laos (61/70) 50*55g
800000084150,Sbຂ້າວກຽບລອດໂນລິສາລ່າຍ
800000084151,ກາລົດ
800000084152,ຂາໄກ່ ຕິດສະໂພກ 2ກິໂລ
800000084153,ງາປະສົມ ຂົ້ວສຸກ
800000084154,ຊອດແມັກກີ້200
800000084155,ຊຸດຜັກກັບລາບ
800000084156,ຊຸດຜັກຫ້າສີ
800000084157,ຊຸດແກງເຫັດ
800000084159,ທີດຊູpd
800000084160,ນ່ອງຂາໄກ່ 1ກິໂລ
800000084161,ນ່ອງໄກ່2ກິໂລ
800000084163,ນໍ້າແຈ່ວໝ່າລ່າ
800000084164,ປັງໄທ3ຫຼຽມ
800000084165,ປັງໄທຍາວ
800000084166,ARO ປີກ​ບົນ​ໄກ່​ 2 kg
800000084167,Aro ປີກເຕັມໄກ່ແຊ່ແຂງ 2kg
800000084168,ມີ່ຈຳປັ້ງປາມືກແບບຊອງ
800000084169,ມີ່ຊ່ອງຂຽວ
800000084170,ມີ່ສະປາເກັດຕີ່
800000084171,ມີ່ເກົາລີນຳກູລິສາລ່າຍ
800000084172,ສະອິວຕຸກນ້ອຍ
800000084173,ສາລະເປົາ
800000084174,ສາລ່າຍຂາວ
800000084175,ສາລ່າຍບົວ
800000084176,ເຂົ້າຊອຍຕັດ ຊີດສ 200ກຼາມ
800000084177,ເຂົ້າຊອຍຕັດ ນໍ້າເຜິ້ງ 200ກຼາມ
800000084178,ເຂົ້າຊອຍຕັດ ລົດນໍ້າອ້ອຍ 200ກຼາມ
800000084179,ເຂົ້າຊອຍຕັດ ລົດວານິລາ 200ກຼາມ
800000084180,ເຂົ້າຊອຍຕັດ ໃບເຕີຍ 200ກຼາມ
800000084181,ເຂົ້າຫນົມກຸ້ງສະໄປສຊີ
800000084182,ເຟັນຟາຍ
800000084183,ເສດມັນ
800000084184,ເສສວນຍົກໂປ້
800000084185,ເຫັດຍົກ200g
800000084186,ແຈ່ວຫອມແຊບນ້ອຍ
800000084187,ແຈ່ວດາດຫອມແຊບເຂັ້ມຂຸ້ນ 500g
800000084188,ແຈ່ວດາດຫອມແຊບໃຫຍ່ນຸ້ມນວນ500g
800000084189,ໂຈກໝູ
800000084190,ຍົກລໍ້ TOGO
800000084197,ແຟນຕ້າກະປອງສະຕໍເບີລີ ແດງ 325ມລ
800000084198,ໂຄກ ລົດຊາດດັ້ງເດີມ 2ລິດ
800000084201,ກະຍາສາດ3ລົດ
800000084203,ນົມໝູສະໄລ້ WRAP FREEZE 500g
800000084204,ມິນິເມດ ນໍ້າໝາກກ້ຽງ
800000084205,ມິນິເມດສະເເປລ
800000084207,ສະໄປຣ ກະປອງກິ່ມເລມ້ອນ 325ມລ
800000084208,ສະໄປຣຕຸກ ກິ່ມເລມ້ອນ 450ມລ
800000084209,ແຟນຕ້າ ກະປອງຂຽວ 325ມລ
800000084210,ແຟນຕ້າ ກະປອງສົ້ມ 325ມລ
800000084211,ແຟນຕ້າຕຸກ ຂຽວ 450ມລ
800000084212,ແຟນຕ້າຕຸກ ລົດໝາກກ້ຽງ 450ມລ
800000084213,ແຟນຕ້າຕຸກສະຕໍເບີລີ ແດງ 450ມລ
800000084215,ໂຄກຊີໂລ ບໍ່ມີນໍ້າຕານ 500ມລ
800000084216,ໂຄກຕຸກ ສູດດັງເດີມ 500ມລ
800000084217,ໂຄ້ກບໍ່ມີນໍ້າຕານ
800000084218,ຂາລາຍສະໄລ້ 300ກຼາມ
800000084220,ບ່າໄຫຼ່ຕິດໜັງສະໄລ້ 500ກຼາມ
800000084221,ສະໂພກຕິດໜັງສະໄລ້ 500ກຼາມ
800000084222,ເສືອສະໄລ້ 300ກຼາມ
800000084223,i love ກິມຈິ 300g
800000084225,ນ່ອງຂາຕິດສະໂພກ 1000g
800000084226,ປິກເຕັມ 1000g
800000084227,ປີກກາງໄກ່ 1kg
800000084229,CP ປີກບົກໄກ່ 2 kg
800000084230,ປີກປາຍໄກ່ (ນອກ) 1000ກຼາມ
800000084232,ເອິກໄກ່ (ນອກ) 1kg
800000084233,Aro ເອິກໄກ່​່​ຕິດ​ໜັງແຊ່ແຂງ 2kg
800000084235,ກະລໍ່າປີ
800000084236,ກາລົດ
800000084237,ຜັກກາດກວາງຕຸ້ງ 300g
800000084238,ຜັກກາດຂາວ 300g
800000084239,ຜັກກາດຊອມ 500ກຼາມ
800000084240,ຜັກກາດນາ 500g
800000084241,ຜັກກາດຮ່ອງເຕ້ 500g
800000084242,ຜັກຊີ 100g
800000084243,ຜັກຊີ 500g
800000084244,ຜັກດອກຂາວ
800000084245,ຜັກດອກຂຽວ
800000084246,ຜັກຕົ້ນອ່ອນຕາວັນ 100ກຼາມ
800000084248,ຜັກປັງ 300ກຼາມ
800000084249,ຜັກສະນະລີ່ 200g
800000084250,ຜັກສະນະລີ່ 500g
800000084251,ຜັກສະລັດອີຕາລີ 100ກຼາມ
800000084252,ຜັກໜອກ 100g
800000084253,ຜັກໜອກ 500g
800000084254,ຜັກຫອມປ້ອມ 100ກຼາມ
800000084255,ຜັກຫອມລາບ 100g
800000084256,ຜັກຫອມລາບ 500g
800000084258,ຜັກເຊີນາລີ 200ກຼາມ
800000084259,ລັນເຕົາກົມ 200ກຼາມ
800000084260,ໝາກນາວ 4 ໜ່ວຍ
800000084261,ໝາກອຶແກ່
800000084262,ໝາກເຂືອ 4ໜ່ວຍ
800000084263,ໝາກເຜັດລາວ 100ກຼາມ
800000084264,ໝາກເຜັດຫວານ
800000084265,ໝາກເຜັດໃຫຍ່ 3ໜ່ວຍ
800000084266,ໝາກເລັ່ນລາຊະນີ 200ກຼາມ
800000084267,ໝາກເລັ່ນເນື້ອ
800000084268,ໝາກແຕງ 800-900g
800000084269,ໝາກແຕງ 500g
800000084270,ຫອມບົ່ວໃບ 100ກຼາມ
800000084271,ຫົວຂ່າ 100ກຼາມ
800000084272,ຫົວຂີງ 100ກຼາມ
800000084274,ຫົວຫອມບົ່ົວໃຫຍ່
800000084275,ໃບຂີ້ຫູດ 100g
800000084276,ໃບຂີ້ຫູດ 100ກຼາມ
800000084282,ກະແລ້ມໝາກມ່ວງ
800000084285,ກີມຈິ300ກລາມ
800000084286,ກີມຈິ500ກລາມ
800000084287,ຍຳຍຳ ກ່ອງ ລົດຕົ້ມຍຳກຸ້ງນໍ້າຂຸ້ນ
800000084288,ຍຳຍຳ ກ່ອງ ລົດໝູສັບ
800000084290,ຕະວັນລົດຕົ້ນຕຳລັບ
800000084291,ປາກະປອງ ສາມແມ່ຄົວກ່ອງ
800000084292,ປາມຶກຫິມະ
800000084294,ມ່າມ່າ ແກງຂຽວຫວານ
800000084295,ມີ່ຊຸບເປີ່ເກົາຫລີ
800000084296,ມີ່ມຶກໝາກນາວ
800000084297,ມີ່ລົດໝູສັບ
800000084298,ມີ່ແຊບຊຸບເປີ້ແຊບ
800000084299,ລູກຊີ້ນໝູສຽບ 10 ໄມ້
800000084301,ໝີໄວໄວລົດພະໂລ້
800000084302,ໝູທອງຄຳ
800000084305,ເທດໂຕຊົງເຄື່ອງ
800000084306,ເທດໂຕປາສາມລົດ
800000084307,ເທດໂຕ້ສາຫຼ່າຍເທີລິຢາກິ 52ກຼາມ
800000084308,ເຫັດເຂັມຖົງຟ້າ 200g
800000084309,ແຈ່ວບາບີຄິວຊາວນາ
800000084313,ແຈ່ວສຸກີ້ຄົວເສດຖີ
800000084316,ແປ້ງເຂົ້າຈ້າວ
800000084317,ແປ້ງເຂົ້າໜ້ຽວ
800000084319,i love ກິມຈິ 500g
800000084321,ກຸ້ງຊຸບເກັດເຂົ້າໜົມປັງ 400ກຼາມ
800000084323,ກຸ້ງແຊ່ແຂງ 500g
800000084324,ກົກປີກໄກ່ທອດ 1kg
800000084325,ກ້ຽວກຸ້ງຈັກກະພັດ145g
800000084326,ກ້ຽວກຸ້ງຣົດຕົ້ມຍຳ 115g
800000084327,ຂຽບຫມູ  1000g
800000084328,ຂຽບຫມູ  20g
800000084329,ຂຽບຫມູ  50g
800000084330,ຊິກເກັນສະຕິກ
800000084333,ຖົ່ວແຣະ 400ກຼາມ
800000084338,ປາມ້ວນສອດໄສ້ຊີດສ 300ກຼາມ
800000084339,ປາຫວານ
800000084340,ຜັກລວມ 1000g
800000084341,ມັນຝຣັ່ງເສັ້ນຍັກ 1000g
800000084344,ວາຊາບິ TATZON
800000084345,ວາຊາບິ WASABI H&B
800000084346,ສະປາເກັດຕີ້ຄາໂບນາຮ່າ 200g
800000084347,ສະປາເກັດຕີ້ຄີຣມຊອດເຫັດ 200g
800000084348,ສະປາເກັດຕີ້ໄກ່ສັບ 250g
800000084349,ສະແປລ ສຕໍເບີຣີ່ 250ກຼາມ
800000084350,ສາລະເປົາ 12ກ້ອນ
800000084351,ໝີ່ເຫືອງຫວຽດ 500ກຼາມ
800000084352,ໝີ່ເຫຼືອງຫວຽດ 250ກຼາມ
800000084353,ໝູກອບ 200g
800000084354,ໝູກອບ 500g
800000084355,ຫມູກະຈົກ 1000g
800000084356,ຫມູກະຈົກ 20g
800000084357,ຫມູກະຈົກ 50g
800000084358,ຫມູປີ້ງນົມສົດ
800000084359,ໝູຝອຍຊົງເຄື່ອງ 100g
800000084360,ໝູໜາວ 500g
800000084361,ຮອດດອກຊີພີ ຮົມຄວັນ
800000084362,ເກືອໄອໂອດິນເວີນຄຳ 500ກຼາມ
800000084363,ເຂົ້າກາດວງໃຈ
800000084364,ເຂົ້າກຳໄກ່ນ້ອຍ 1kg
800000084365,ເຂົ້າໂຄບ ບໍ່ມີນໍ້າຕານ
800000084366,ເຂົ້າໂຄບ ໜ້າທັນຍາພືດ
800000084367,ເຂົ້າໂຄບ ໜ້ານໍ້າຕານ
800000084368,ເຂົ້າໂຄບໜ້າໝູຫຍອງພິກເຜົາ
800000084371,ເທດໂຕ ປູຜັດຜົງກະຣີ່
800000084372,ເທດໂຕ ມັນຝຮັ່ງແທ້42ກຼາມ
800000084373,ເທດໂຕ ສາລາຍແຊວມ້ອນ 52ກຼາມ
800000084376,ເອິກໄກ່ທອດ 1kg
800000084379,ໂຈກລົດໝູສາລ່າຍ32g
800000084380,ໂລຕີກອບ
800000084381,ໄກ່ຍ້າງເທີຣິຍາກິ 200g
800000084382,ໄກ່ຫໍ່ສາຫລ່າຍ 200g
800000084383,ໄກ່ອົບບາບີຄີວປະສົມນ້ຳເຜິ້ງ 200g
800000084385,ໄສ້ໝູໝັກສູດປີ້ງ 500ກຼາມ
800000084386,ກຸ້ງຂາວ 500ກຼາມ
800000084387,ກຸ້ງແມ່ນໍ້າໂຕແມ່ 300ກຼາມ
800000084388,ຊາໂມຊ່າ Samosa 144g
800000084389,ຊີ້ນຫອຍແມງຜູ່ 1000ກຼາມ
800000084390,ຊີ້ນແກະສະໄລ້ 250ກຼາມ
800000084391,ປາຊາບະ ປ່ຽງຟີນເລ້ 450ກຼາມ
800000084393,ປາຊາບະເປັນໂຕ 400ກຼາມ
800000084394,ປາດໍລີ Frozen 1000g
800000084395,ປາມຶກກ້ວຍ ອາຈ່ຽນຕິນ່າ 120ກຼາມ
800000084396,ປາມຶກກະດອງເຈາະ 500ກຼາມ
800000084397,ປາ​ແຊວມ້ອນຕັດຕ່ອມ 400ກຼາມ
800000084399,ຢໍ່ກຸ້ງ ປໍເປ້ຍ Shrimp 210g
800000084400,ຢໍ່ຜັກ ປໍເປຍ vegetable 120g
800000084401,ລິບອາຍງົວ 200ກຼາມ
800000084402,ໜວດປາມຶກ 1000ກຼາມ
800000084403,ຫອຍແມງຜູ່ຊີລີ ເຄີ່ງຝາ 500ກຼາມ
800000084404,ກະທິຊາວເກາະ
800000084405,ກະປິ
800000084407,ກາລີ່ໄກ່
800000084410,ຄະນໍກ້ອນ ລົດໝູ 20ກຼາມ
800000084412,ຄະນໍຜົງລົດໄກ່ 450ກຼາມ
800000084413,ງາຂາວຂົ້ວ
800000084414,ຈັບດາດ 250ກຼາມ
800000084415,ຈັບດາດ 500ກຼາມ
800000084420,ຊີດສ ມອດເຊເຣລາ
800000084421,ຊີສ
800000084422,ຊຸບກ້ອນສົ້ມ
800000084424,ນ້ຳພິກເຜົາແມ່ປານອມ 57ກຼາມ
800000084425,ນົມຄາເນຊັ່ນ380ກລາມ
800000084426,ນົມຄາເນຊັ່ນຈືດ385ກລາມ
800000084427,ນໍ້າຈິ້ມເນື້ອງົວ
800000084428,ນໍ້າຈິ້ມເນື້ອງົວນ້ອງພອນ
800000084433,ນໍ້າປາ ກາມຶກແທ້ 700ມລ
800000084434,ນໍ້າປາມຶກແທ້ 280ກຼາມ
800000084435,ນໍ້າປາຫວຽດ 500ມລ
800000084436,ນໍ້າປາແດກແມ່ອີພີມ 400ມລ
800000084437,ນໍ້າປາແດກໄມ
800000084439,ນໍ້າມັນໝາກພ້າວ 100ml
800000084440,ນໍ້າມັນໝາກພ້າວ 125ml
800000084441,ນໍ້າມັນໝາກພ້າວ 220ml
800000084442,ນໍ້າມັນໝາກພ້າວ 250ml
800000084443,ນໍ້າມັນໝາກພ້າວ 500ml
800000084445,ນໍ້າສະລັດງາລົດເຜັດ kewpie 500ml
800000084446,ນໍ້າສະຫລັດ
800000084447,ນໍ້າສະຫລັດ ຂາວ
800000084449,ນໍ້າໝາກນາວ500ມລ
800000084451,ນໍ້ຳສະຫລັດເມັດງາ
800000084452,ບາບີ່ຄຮິວ
800000084453,ປາປຮິກ້າ
800000084455,ຜົງແຈ່ວປີ້ງຈີນ ສູດດັ້ງເດີມ 50ກຼາມ
800000084465,ວາຊາບິ SHP 43ກຼາມ
800000084466,ວາຊາບິ SQB 43ກຼາມ
800000084467,ວິງແຊບ200ກຮາມ
800000084468,ສະອິ້ວຂາວ700ມລ
800000084469,ໝາກເຜັດຂົ້ວ
800000084470,ໝາກເພັດຈຽວ
800000084471,ຫອມບົວຈຽວ
800000084472,ຮອດແອນສໄປຊີ່
800000084474,ເກືອປຸງທິບ
800000084475,ເຂົ້າຂົ້ວ
800000084476,ເຂົ້າປຸນສີຟ້າ
800000084477,ເຄື່ອງພະໂລ້ ເຈົ້າຄຸນ
800000084481,ແຈ່ວຈຸ່ມຈີນ
800000084482,ແຈ່ວຊີຟູດ Saynamsun
800000084484,ແຈ່ວບອງ ຫຼວງພະບາງ 100ກຼາມ
800000084486,ແຈ່ວພັນທ້າຍລົດເຜັດ 300 ມລ
800000084488,ແຈ່ວລູກຊີ້ນ (ຖົງສົ້ມ)
